balance,annual_interest_rate,interest_rate_type,repayment_term,monthly_payment,account_update_date,account_type_id,users_id,,,
546.28,,,,,7/18/2020 11:50,10,558,,,
3710.59,,,,,7/18/2020 13:20,12,758,,,
248038.3,0.13,Fixed,,,7/18/2020 13:50,13,31,,,
32937.25,8.03,Fixed,82,57,7/18/2020 14:18,4,460,,,
1649.96,,,,,7/18/2020 15:02,12,305,,,
60169.73,,,,,7/18/2020 15:08,10,418,,,
1094.56,,,,,7/18/2020 16:07,7,873,,,
4390.13,,,,,7/18/2020 18:11,12,639,,,
434228,,,,,7/18/2020 18:11,9,639,,,
125648.28,3.27,Fixed,156,50,7/18/2020 18:11,4,639,,,
"255,096.28",6.31,Fixed,169,98,7/18/2020 18:11,2,639,,,
50869.25,0.91,Float,,,7/18/2020 18:11,13,639,,,
88603.56,2.05,Fixed,,,7/18/2020 19:03,13,648,,,
220580.43,1.45,Float,,,7/18/2020 19:55,13,917,,,
21681.48,,,,,7/18/2020 20:04,11,164,,,
2431.57,,,,,7/18/2020 20:07,7,648,,,
5961.6,22.59,Fixed,,,7/18/2020 20:07,6,648,,,
188913.29,,,,,7/18/2020 20:07,9,648,,,
8747.71,,,,,7/18/2020 20:07,12,648,,,
11468.73,3.72,Fixed,,,7/18/2020 20:07,14,648,,,
9192.32,,,,,7/18/2020 20:29,12,300,,,
54422.05,,,,,7/18/2020 21:38,7,776,,,
126747.08,4.85,Fixed,211,48,7/18/2020 21:42,4,281,,,
53148.51,6.83,Float,23,79,7/18/2020 22:18,4,104,,,
140798.8,,,,,7/19/2020 0:18,7,674,,,
182347.4,0.05,Float,,,7/19/2020 1:09,13,514,,,
10311.2,6.1,Float,57,33,7/19/2020 2:45,5,594,,,
6574.79,29.14,Fixed,,,7/19/2020 2:45,6,594,,,
58776.37,,,,,7/19/2020 2:45,11,594,,,
803.39,,,,,7/19/2020 2:45,12,594,,,
15885.59,2.25,Float,,,7/19/2020 2:45,13,594,,,
57862.19,6.03,Fixed,225,69,7/19/2020 2:45,4,594,,,
7394.03,22.16,Float,,,7/19/2020 2:45,6,594,,,
143532.86,3.52,Fixed,112,20,7/19/2020 3:12,4,295,,,
4979.89,,,,,7/19/2020 3:23,12,904,,,
13112.99,,,,,7/19/2020 5:00,7,970,,,
240068.28,0.38,Float,,,7/19/2020 5:27,13,795,,,
7714.74,6.51,Fixed,6,9,7/19/2020 5:50,5,374,,,
143889.69,,,,,7/19/2020 7:33,7,137,,,
2708.17,,,,,7/19/2020 10:11,12,91,,,
90724.73,6.41,Fixed,119,33,7/19/2020 12:59,4,786,,,
219.17,21.77,Fixed,,,7/19/2020 13:13,6,346,,,
164587.85,3.3,Fixed,5,3,7/19/2020 13:13,4,346,,,
5867.69,,,,,7/19/2020 13:13,12,346,,,
71097.93,0.64,Fixed,,,7/19/2020 13:13,13,346,,,
350240.8,,,,,7/19/2020 13:13,9,346,,,
2327.74,22.38,Fixed,,,7/19/2020 13:13,6,346,,,
17438.32,5.99,Float,20,37,7/19/2020 13:13,5,346,,,
616.16,4.61,Fixed,12,7,7/19/2020 13:41,5,457,,,
"170,674.40",2.89,Float,215,97,7/19/2020 16:03,2,351,,,
371006.12,,,,,7/19/2020 16:22,9,399,,,
16235.8,,,,,7/19/2020 16:22,7,399,,,
9241.44,10.86,Fixed,,,7/19/2020 16:22,6,399,,,
9983.8,6.02,Fixed,57,59,7/19/2020 16:22,5,399,,,
100206.68,2.1,Float,,,7/19/2020 16:22,13,399,,,
3273.81,,,,,7/19/2020 16:22,12,399,,,
10946.91,4.07,Float,49,54,7/19/2020 16:22,5,399,,,
5741.18,11.5,Fixed,,,7/19/2020 16:58,6,618,,,
1950.29,,,,,7/19/2020 16:58,12,618,,,
28589.66,5.48,Float,42,76,7/19/2020 16:58,4,618,,,
231845.72,0.06,Fixed,,,7/19/2020 16:58,13,618,,,
59940.84,,,,,7/19/2020 17:04,7,619,,,
3537.44,23.24,Float,,,7/19/2020 17:42,6,58,,,
97705.41,7.93,Float,32,97,7/19/2020 18:39,4,866,,,
3885.06,,,,,7/19/2020 19:38,12,954,,,
3048.51,,,,,7/19/2020 19:38,10,954,,,
333750.24,,,,,7/19/2020 19:38,8,954,,,
15731.53,,,,,7/19/2020 19:38,8,954,,,
232294.36,1.88,Float,,,7/19/2020 19:38,13,954,,,
20376.94,,,,,7/19/2020 20:02,10,693,,,
76610.92,7.64,Float,159,58,7/19/2020 21:11,4,368,,,
57352.26,,,,,7/19/2020 22:18,7,738,,,
105156.81,0.92,Fixed,,,7/19/2020 23:55,13,47,,,
22163.76,4.6,Float,52,16,7/20/2020 0:42,5,764,,,
53143.57,1.29,Fixed,,,7/20/2020 0:42,13,764,,,
5245.25,,,,,7/20/2020 0:42,12,764,,,
136545.13,,,,,7/20/2020 0:42,9,764,,,
5635.28,,,,,7/20/2020 0:51,12,205,,,
15843.48,1.38,Float,,,7/20/2020 0:51,13,205,,,
140382.44,,,,,7/20/2020 0:51,9,205,,,
290399.1,,,,,7/20/2020 0:51,9,205,,,
12455.32,3.95,Float,14,65,7/20/2020 3:03,5,928,,,
902.28,,,,,7/20/2020 3:57,12,750,,,
4341.72,,,,,7/20/2020 4:31,12,831,,,
"120,483.00",5.06,Fixed,200,4,7/20/2020 4:31,2,831,,,
13931.3,27.36,Float,,,7/20/2020 4:31,6,831,,,
134131.2,8,Float,239,6,7/20/2020 4:31,4,831,,,
144328.85,1.19,Fixed,,,7/20/2020 4:31,13,831,,,
112144.07,,,,,7/20/2020 4:31,7,831,,,
"121,580.37",0.98,Float,221,96,7/20/2020 4:31,2,831,,,
193872.36,,,,,7/20/2020 5:26,9,385,,,
71769.33,,,,,7/20/2020 5:26,7,385,,,
24919.81,4.6,Fixed,23,98,7/20/2020 5:26,5,385,,,
7974.31,0.84,Float,,,7/20/2020 5:26,13,385,,,
9488.38,,,,,7/20/2020 5:26,12,385,,,
3884.38,11.2,Fixed,,,7/20/2020 5:26,6,385,,,
5993.81,,,,,7/20/2020 6:05,12,101,,,
7862.99,26.57,Float,,,7/20/2020 6:11,6,826,,,
6306.22,,,,,7/20/2020 6:16,12,465,,,
134355.05,,,,,7/20/2020 6:51,7,117,,,
35784.67,,,,,7/20/2020 7:17,9,261,,,
130500.02,,,,,7/20/2020 8:33,7,65,,,
110068.47,7.12,Float,44,98,7/20/2020 8:33,4,65,,,
39464.23,,,,,7/20/2020 8:33,7,65,,,
245982.97,2.21,Float,,,7/20/2020 8:33,13,65,,,
6210,,,,,7/20/2020 8:33,12,65,,,
685.28,21.91,Float,,,7/20/2020 8:33,6,65,,,
10283.68,23.11,Fixed,,,7/20/2020 8:33,6,65,,,
179742.79,1.02,Fixed,,,7/20/2020 8:57,13,840,,,
113374.66,,,,,7/20/2020 8:57,7,840,,,
9493.61,,,,,7/20/2020 8:57,12,840,,,
9291.38,10.59,Fixed,,,7/20/2020 8:57,6,840,,,
16962.21,6.4,Fixed,18,95,7/20/2020 9:31,5,255,,,
5127.85,,,,,7/20/2020 9:31,12,255,,,
185637.27,1.72,Float,,,7/20/2020 9:31,13,255,,,
31643.57,,,,,7/20/2020 9:31,7,255,,,
"281,190.20",2.61,Float,331,15,7/20/2020 9:31,2,255,,,
335990.15,,,,,7/20/2020 9:57,9,558,,,
10079.34,1.66,Fixed,,,7/20/2020 11:20,14,199,,,
40007.59,,,,,7/20/2020 11:34,7,534,,,
2337.73,23.92,Float,,,7/20/2020 12:04,6,417,,,
4610.37,,,,,7/20/2020 12:04,12,417,,,
195875.73,1.83,Fixed,,,7/20/2020 12:04,13,417,,,
7666.34,10.63,Fixed,,,7/20/2020 12:04,6,417,,,
437603.95,,,,,7/20/2020 12:04,9,417,,,
5338.63,,,,,7/20/2020 12:17,7,727,,,
106870.81,1.45,Fixed,,,7/20/2020 13:20,13,302,,,
11961.93,4.19,Fixed,44,24,7/20/2020 13:56,5,225,,,
24245.05,4.17,Fixed,,,7/20/2020 16:06,14,783,,,
45946.38,5.61,Fixed,14,1,7/20/2020 16:06,4,783,,,
13936.17,6.11,Fixed,27,11,7/20/2020 16:06,4,783,,,
206626.51,1.36,Float,,,7/20/2020 16:06,13,783,,,
122057.27,,,,,7/20/2020 16:06,7,783,,,
56549.76,,,,,7/20/2020 16:06,7,783,,,
"421,353.08",3.83,Fixed,209,57,7/20/2020 16:06,2,783,,,
362.12,,,,,7/20/2020 16:06,12,783,,,
210762.13,2.16,Fixed,,,7/20/2020 17:00,13,780,,,
12374.54,25.7,Fixed,,,7/20/2020 17:14,6,40,,,
123733.85,,,,,7/20/2020 20:47,9,284,,,
89388.63,,,,,7/20/2020 20:47,9,284,,,
184319.34,7.45,Float,11,43,7/20/2020 20:47,4,284,,,
7174.6,,,,,7/20/2020 20:47,12,284,,,
85376.48,,,,,7/20/2020 20:47,7,284,,,
45536.19,,,,,7/20/2020 20:47,9,284,,,
43612.06,0.75,Float,,,7/20/2020 20:47,13,284,,,
147013.97,,,,,7/20/2020 20:47,9,284,,,
4967.06,22.85,Fixed,,,7/20/2020 21:35,6,277,,,
90108.72,0.02,Fixed,,,7/20/2020 21:46,13,779,,,
232534.7,1.76,Float,,,7/21/2020 1:05,13,669,,,
2452.63,,,,,7/21/2020 1:05,12,669,,,
7397.77,,,,,7/21/2020 1:05,10,669,,,
151527.26,,,,,7/21/2020 1:05,8,669,,,
189841.56,7.47,Fixed,130,37,7/21/2020 3:27,4,327,,,
64084.18,,,,,7/21/2020 3:50,11,683,,,
9472.8,,,,,7/21/2020 6:19,12,510,,,
57255.75,,,,,7/21/2020 6:33,11,881,,,
6203.48,,,,,7/21/2020 6:53,12,306,,,
147574.55,,,,,7/21/2020 7:11,8,715,,,
2394.36,,,,,7/21/2020 7:27,12,722,,,
"353,656.51",3.82,Fixed,230,35,7/21/2020 7:43,2,764,,,
137026,,,,,7/21/2020 8:50,9,22,,,
123045.07,1.12,Fixed,,,7/21/2020 8:50,13,619,,,
1791.11,,,,,7/21/2020 9:17,11,372,,,
54996.26,7.23,Float,205,29,7/21/2020 10:27,4,85,,,
334579.19,,,,,7/21/2020 12:30,9,390,,,
1971.95,26.93,Float,,,7/21/2020 14:19,6,820,,,
20251.19,4.33,Float,102,94,7/21/2020 14:40,4,977,,,
6641.3,,,,,7/21/2020 14:40,12,977,,,
138020.49,5.18,Float,226,7,7/21/2020 14:40,4,977,,,
1705.17,4.77,Float,2,68,7/21/2020 14:40,3,977,,,
"364,472.00",1.06,Fixed,219,14,7/21/2020 14:40,2,977,,,
13742.28,5.65,Float,178,30,7/21/2020 14:40,4,977,,,
108701.37,0.76,Float,,,7/21/2020 14:40,13,977,,,
49551.61,5.34,Fixed,53,22,7/21/2020 17:47,4,790,,,
"202,441.06",3.77,Float,134,58,7/21/2020 19:29,2,459,,,
"314,456.74",2.9,Float,128,88,7/21/2020 19:29,2,459,,,
2599.11,23.17,Fixed,,,7/21/2020 19:29,6,459,,,
238.26,,,,,7/21/2020 19:29,12,459,,,
240242.97,1.95,Float,,,7/21/2020 19:29,13,459,,,
57988.52,4.06,Fixed,96,47,7/21/2020 19:39,4,307,,,
24606.7,5.61,Float,6,32,7/21/2020 20:47,5,381,,,
169724.93,1.44,Fixed,,,7/21/2020 22:17,13,835,,,
12519.5,3.51,Fixed,,,7/22/2020 0:00,14,764,,,
"544,217.17",2.37,Fixed,133,82,7/22/2020 0:39,2,304,,,
236330.76,2.11,Fixed,,,7/22/2020 0:39,13,304,,,
20790.17,5.8,Float,52,39,7/22/2020 0:39,5,304,,,
2124.56,,,,,7/22/2020 0:39,12,304,,,
41153.12,,,,,7/22/2020 0:39,7,304,,,
24651.41,5.66,Fixed,25,25,7/22/2020 0:39,5,304,,,
12346.8,22.87,Fixed,,,7/22/2020 0:39,6,304,,,
27035.79,,,,,7/22/2020 0:39,10,304,,,
"340,813.01",3.99,Float,198,75,7/22/2020 0:52,2,393,,,
59616.6,5.35,Float,202,94,7/22/2020 0:59,4,111,,,
1875.97,4.32,Fixed,50,49,7/22/2020 0:59,5,111,,,
128539.92,2.32,Fixed,,,7/22/2020 0:59,13,111,,,
1718.86,,,,,7/22/2020 1:52,12,449,,,
34731.82,,,,,7/22/2020 2:04,10,853,,,
100401.81,0.15,Fixed,,,7/22/2020 5:27,13,786,,,
26202.75,,,,,7/22/2020 6:02,7,355,,,
34957.8,,,,,7/22/2020 6:37,10,589,,,
386848.37,,,,,7/22/2020 6:43,9,23,,,
12337.96,4.26,Float,56,61,7/22/2020 6:43,5,23,,,
4886.03,,,,,7/22/2020 6:43,12,23,,,
61024.16,7.18,Fixed,222,38,7/22/2020 6:43,4,23,,,
1450.31,19.28,Fixed,,,7/22/2020 6:58,6,971,,,
42376.54,,,,,7/22/2020 7:19,10,81,,,
91108.53,,,,,7/22/2020 8:31,7,908,,,
75333.9,,,,,7/22/2020 8:35,9,842,,,
178922.86,1.49,Float,,,7/22/2020 8:35,13,842,,,
4921.06,,,,,7/22/2020 8:35,12,842,,,
173465.8,5,Fixed,230,67,7/22/2020 8:35,4,842,,,
3962.48,1.73,Fixed,,,7/22/2020 8:35,14,842,,,
127493.15,,,,,7/22/2020 8:35,7,842,,,
112429.88,,,,,7/22/2020 8:58,7,809,,,
54041.43,,,,,7/22/2020 9:19,7,83,,,
106136.21,,,,,7/22/2020 9:19,7,83,,,
49536.44,2.37,Fixed,,,7/22/2020 9:19,13,83,,,
7025.76,,,,,7/22/2020 9:19,12,83,,,
115485.75,7.05,Fixed,199,67,7/22/2020 9:19,4,83,,,
4778.34,,,,,7/22/2020 9:43,12,61,,,
10065.76,22.56,Float,,,7/22/2020 9:59,6,655,,,
6288.6,4.57,Float,17,78,7/22/2020 10:29,5,984,,,
221330.32,1.32,Float,,,7/22/2020 11:03,13,854,,,
55070.31,1.31,Float,,,7/22/2020 12:11,13,848,,,
4822.96,,,,,7/22/2020 12:30,12,994,,,
2196,20,Fixed,,,7/22/2020 12:30,6,994,,,
2036.38,15.23,Fixed,,,7/22/2020 12:30,6,994,,,
14332.43,27.04,Fixed,,,7/22/2020 12:30,6,994,,,
356386.52,,,,,7/22/2020 12:30,9,994,,,
16602.93,1.07,Fixed,,,7/22/2020 12:30,13,994,,,
67752.06,7.77,Fixed,53,9,7/22/2020 12:30,4,994,,,
127405.02,5.44,Fixed,85,7,7/22/2020 12:30,4,994,,,
12363.56,6.9,Float,78,89,7/22/2020 14:53,1,120,,,
30786.31,1.56,Fixed,,,7/22/2020 14:53,13,120,,,
212804.26,,,,,7/22/2020 14:53,9,120,,,
4151.6,,,,,7/22/2020 15:04,12,60,,,
233347.94,,,,,7/22/2020 15:11,9,218,,,
28627.61,,,,,7/22/2020 15:18,11,201,,,
1088.57,17.56,Fixed,,,7/22/2020 17:24,6,884,,,
47879.7,1.66,Fixed,,,7/22/2020 18:49,13,122,,,
106832.25,2,Fixed,,,7/22/2020 19:03,13,884,,,
11108.64,10.3,Float,,,7/22/2020 19:03,6,884,,,
7675.03,,,,,7/22/2020 19:03,12,884,,,
17403.77,,,,,7/22/2020 19:03,7,884,,,
63817.57,,,,,7/22/2020 19:03,10,884,,,
5564.29,25.81,Fixed,,,7/22/2020 19:03,6,884,,,
9755.71,4.39,Float,4,20,7/22/2020 19:39,5,762,,,
42670.89,,,,,7/22/2020 19:46,9,370,,,
13848.14,5.81,Fixed,52,38,7/22/2020 20:59,5,752,,,
3576.19,,,,,7/22/2020 21:00,12,557,,,
24467.69,,,,,7/22/2020 21:02,10,689,,,
15577.18,4.06,Float,54,9,7/22/2020 21:19,5,731,,,
48088.94,1.83,Float,,,7/22/2020 23:39,13,968,,,
349328.56,,,,,7/22/2020 23:39,8,968,,,
5412.94,,,,,7/22/2020 23:39,12,968,,,
70240.82,3.18,Float,114,58,7/23/2020 0:08,4,222,,,
11236.62,20.76,Float,,,7/23/2020 0:08,6,222,,,
53869.14,,,,,7/23/2020 0:08,11,222,,,
3941,1.62,Float,83,106,7/23/2020 0:08,1,222,,,
92610.95,6.52,Float,53,8,7/23/2020 0:08,4,222,,,
565.85,16.48,Fixed,,,7/23/2020 0:08,6,222,,,
8051.61,,,,,7/23/2020 0:08,12,222,,,
206031.13,1.47,Fixed,,,7/23/2020 0:08,13,222,,,
9023.39,,,,,7/23/2020 0:51,12,355,,,
178328.69,0.78,Fixed,,,7/23/2020 1:00,13,593,,,
860.23,,,,,7/23/2020 2:47,12,267,,,
1080.73,18.75,Fixed,,,7/23/2020 4:00,6,364,,,
16084.4,,,,,7/23/2020 4:52,10,576,,,
329.95,,,,,7/23/2020 4:52,12,576,,,
333552.55,,,,,7/23/2020 4:52,8,576,,,
22089.73,,,,,7/23/2020 4:52,11,576,,,
83440.61,1.68,Fixed,,,7/23/2020 4:52,13,576,,,
57985.54,,,,,7/23/2020 6:52,9,868,,,
14591.47,19.32,Fixed,,,7/23/2020 7:05,6,318,,,
8030.64,14.49,Float,,,7/23/2020 7:06,6,835,,,
187598.94,0.61,Fixed,,,7/23/2020 7:26,13,26,,,
9223.52,17.43,Fixed,,,7/23/2020 9:13,6,115,,,
11435.34,21.11,Float,,,7/23/2020 9:21,6,857,,,
6213.85,24.96,Float,,,7/23/2020 11:08,6,32,,,
30886.08,,,,,7/23/2020 11:15,11,448,,,
27244.43,,,,,7/23/2020 13:36,11,780,,,
"227,126.15",0.94,Fixed,301,17,7/23/2020 16:08,2,277,,,
6374.44,27.66,Fixed,,,7/23/2020 16:21,6,588,,,
2559.7,12.59,Float,,,7/23/2020 17:04,6,930,,,
17299.38,4.84,Fixed,4,93,7/23/2020 17:04,5,930,,,
9772.67,,,,,7/23/2020 17:04,12,930,,,
3109.22,0.93,Float,,,7/23/2020 17:04,13,930,,,
85606.25,,,,,7/23/2020 17:04,7,930,,,
1895.58,3.53,Fixed,52,29,7/23/2020 17:04,5,930,,,
692.24,,,,,7/23/2020 17:19,7,852,,,
27693.16,,,,,7/23/2020 19:03,7,143,,,
18549.62,,,,,7/23/2020 19:15,11,336,,,
326330.95,,,,,7/23/2020 19:20,8,938,,,
54420.36,1.49,Float,,,7/23/2020 19:20,13,938,,,
"410,996.85",3.02,Float,71,73,7/23/2020 19:20,2,938,,,
60154.37,,,,,7/23/2020 19:20,7,938,,,
3223.07,,,,,7/23/2020 19:20,12,938,,,
13669.2,18.73,Float,,,7/23/2020 19:35,6,806,,,
9738.36,,,,,7/23/2020 19:35,12,806,,,
135555.15,1.56,Float,,,7/23/2020 19:35,13,806,,,
303703.93,,,,,7/23/2020 19:35,9,806,,,
48694.28,,,,,7/23/2020 19:35,11,806,,,
59167.52,8.38,Fixed,208,15,7/23/2020 19:35,4,806,,,
25259.79,3.23,Float,94,56,7/23/2020 19:35,4,806,,,
6711.4,2.68,Fixed,,,7/23/2020 19:35,14,806,,,
12944.59,16.92,Float,,,7/23/2020 21:47,6,463,,,
5623.53,,,,,7/23/2020 22:16,12,201,,,
10932.22,23.37,Float,,,7/23/2020 23:24,6,669,,,
82266.48,,,,,7/24/2020 0:03,7,609,,,
4351.14,,,,,7/24/2020 0:03,12,609,,,
133268.69,1.54,Fixed,,,7/24/2020 0:03,13,609,,,
116216.46,1.85,Fixed,,,7/24/2020 0:51,13,57,,,
83150.76,2.39,Fixed,,,7/24/2020 1:27,13,354,,,
167986,5.35,Fixed,73,49,7/24/2020 1:27,4,354,,,
11944.56,4.62,Fixed,137,77,7/24/2020 1:27,4,354,,,
133.26,,,,,7/24/2020 1:27,10,354,,,
5450.79,,,,,7/24/2020 2:42,12,819,,,
16796.19,4.69,Float,35,93,7/24/2020 2:58,5,419,,,
5486.39,12.5,Float,,,7/24/2020 3:29,6,632,,,
30746.13,0.42,Fixed,,,7/24/2020 3:29,13,632,,,
85054.22,,,,,7/24/2020 3:29,9,632,,,
19.01,,,,,7/24/2020 3:29,12,632,,,
292949.62,,,,,7/24/2020 3:29,9,632,,,
35750.4,3.4,Fixed,41,16,7/24/2020 4:57,4,102,,,
167053.33,,,,,7/24/2020 5:08,9,660,,,
113015.45,,,,,7/24/2020 5:18,8,888,,,
11119.39,10.59,Fixed,,,7/24/2020 6:26,6,76,,,
1511.51,,,,,7/24/2020 6:27,12,824,,,
7101.14,4.56,Fixed,107,89,7/24/2020 6:37,4,627,,,
283492.74,,,,,7/24/2020 6:42,9,65,,,
5509.44,,,,,7/24/2020 6:44,10,909,,,
14347.56,11.18,Float,,,7/24/2020 7:07,6,870,,,
13499.05,2.31,Float,,,7/24/2020 8:19,13,759,,,
2109.94,,,,,7/24/2020 8:47,10,668,,,
7324.18,27.64,Float,,,7/24/2020 9:23,6,822,,,
8119.78,,,,,7/24/2020 9:23,12,822,,,
"592,980.78",4.56,Float,301,31,7/24/2020 9:23,2,822,,,
18906.14,,,,,7/24/2020 9:23,9,822,,,
2322.54,10.37,Float,8,3,7/24/2020 9:23,3,822,,,
52719.92,5.96,Float,94,46,7/24/2020 9:23,4,822,,,
4866.28,,,,,7/24/2020 10:02,12,855,,,
134137.89,2.3,Fixed,,,7/24/2020 10:43,13,945,,,
12239.6,21.52,Fixed,,,7/24/2020 10:43,6,945,,,
"573,325.97",5.02,Fixed,152,26,7/24/2020 10:43,2,945,,,
228850.18,,,,,7/24/2020 10:43,9,945,,,
"48,096.75",4.98,Fixed,228,29,7/24/2020 10:43,2,945,,,
7517.62,,,,,7/24/2020 10:43,12,945,,,
150476.12,0.49,Float,,,7/24/2020 11:29,13,803,,,
55381.74,,,,,7/24/2020 12:15,10,191,,,
2321.14,4.49,Float,47,94,7/24/2020 12:15,3,952,,,
6152.89,,,,,7/24/2020 12:15,11,952,,,
65494.38,1.83,Float,,,7/24/2020 12:15,13,952,,,
263119.7,,,,,7/24/2020 12:15,9,952,,,
9111.41,,,,,7/24/2020 12:15,12,952,,,
13475.3,,,,,7/24/2020 12:19,11,737,,,
410.61,27.74,Fixed,,,7/24/2020 12:20,6,35,,,
49295.77,,,,,7/24/2020 13:46,10,465,,,
351329.43,,,,,7/24/2020 14:13,9,951,,,
401.29,,,,,7/24/2020 14:13,12,951,,,
"67,552.84",3.73,Fixed,236,30,7/24/2020 14:13,2,951,,,
6009.16,27.87,Fixed,,,7/24/2020 15:05,6,918,,,
42597.92,0.27,Fixed,,,7/24/2020 15:33,13,811,,,
9703.36,,,,,7/24/2020 16:04,12,494,,,
131960.85,0.47,Float,,,7/24/2020 16:04,13,494,,,
3420.66,4.02,Float,59,33,7/24/2020 16:04,5,494,,,
9591.43,5.5,Fixed,59,80,7/24/2020 16:04,5,494,,,
142526.94,,,,,7/24/2020 16:04,7,494,,,
9711.65,,,,,7/24/2020 16:04,10,494,,,
62920.93,,,,,7/24/2020 16:04,9,494,,,
128417.97,0.14,Float,,,7/24/2020 16:56,13,95,,,
9850.2,,,,,7/24/2020 16:57,12,97,,,
125456.68,,,,,7/24/2020 17:13,7,900,,,
4539.36,,,,,7/24/2020 18:03,12,362,,,
85915.32,1.19,Fixed,,,7/24/2020 20:51,13,199,,,
144485.18,,,,,7/24/2020 23:20,9,687,,,
20472.78,4.78,Fixed,40,23,7/25/2020 1:00,5,978,,,
8160.39,15.63,Float,,,7/25/2020 2:15,6,830,,,
191832,6.18,Float,112,40,7/25/2020 2:29,4,827,,,
115058.53,,,,,7/25/2020 3:53,7,617,,,
14114.44,18.65,Fixed,,,7/25/2020 4:26,6,357,,,
9278.54,,,,,7/25/2020 4:59,12,327,,,
8000.84,,,,,7/25/2020 5:36,12,986,,,
11482.03,11.28,Float,,,7/25/2020 7:11,6,46,,,
3773.87,16.79,Float,,,7/25/2020 7:28,6,469,,,
6397.1,,,,,7/25/2020 7:47,7,680,,,
4901.72,,,,,7/25/2020 8:08,12,200,,,
40215.62,,,,,7/25/2020 8:35,11,27,,,
10174.68,21.16,Float,,,7/25/2020 8:40,6,6,,,
137.99,,,,,7/25/2020 9:52,12,573,,,
37583.43,,,,,7/25/2020 10:07,7,82,,,
9798.83,,,,,7/25/2020 10:09,12,655,,,
44189.38,,,,,7/25/2020 10:41,7,206,,,
12250.3,12.94,Fixed,,,7/25/2020 10:41,6,206,,,
3811.12,6.2,Fixed,59,45,7/25/2020 10:41,5,206,,,
3894.98,8.32,Float,21,80,7/25/2020 10:41,3,206,,,
74334.5,2.06,Float,,,7/25/2020 10:41,13,206,,,
6367.08,,,,,7/25/2020 10:41,12,206,,,
"281,527.61",4.04,Fixed,67,71,7/25/2020 10:41,2,206,,,
12972.59,2.67,Fixed,,,7/25/2020 13:51,14,898,,,
11178.24,15.32,Float,,,7/25/2020 14:20,6,411,,,
5707.59,15.87,Float,,,7/25/2020 14:24,6,491,,,
95640.39,,,,,7/25/2020 14:24,7,491,,,
41985.12,2.08,Fixed,,,7/25/2020 14:24,13,491,,,
8668.19,,,,,7/25/2020 14:24,12,491,,,
4329.57,29.39,Fixed,,,7/25/2020 14:24,6,491,,,
100852.03,,,,,7/25/2020 14:24,9,491,,,
2212.79,27.53,Fixed,,,7/25/2020 14:24,6,491,,,
94727.88,6.9,Float,54,50,7/25/2020 15:12,4,637,,,
143282.05,2.26,Fixed,,,7/25/2020 16:03,13,56,,,
285166.58,,,,,7/25/2020 16:34,9,582,,,
1242.02,5.4,Float,36,39,7/25/2020 16:44,5,131,,,
"226,629.83",4.11,Float,340,82,7/25/2020 16:44,2,131,,,
24062.36,0.73,Fixed,,,7/25/2020 16:44,13,131,,,
42130.78,,,,,7/25/2020 16:44,7,131,,,
301052.87,,,,,7/25/2020 16:44,9,131,,,
8252.66,,,,,7/25/2020 16:44,12,131,,,
154048,,,,,7/25/2020 16:44,9,131,,,
"589,943.73",2.27,Fixed,49,86,7/25/2020 16:58,2,685,,,
32447.89,2.28,Float,,,7/25/2020 16:58,13,685,,,
123787.2,5.08,Fixed,180,47,7/25/2020 16:58,4,685,,,
8305.49,,,,,7/25/2020 16:58,12,685,,,
15648.15,4.82,Float,84,67,7/25/2020 16:58,4,685,,,
188658.64,4.46,Fixed,140,58,7/25/2020 16:58,4,685,,,
161022.12,3.66,Float,37,77,7/25/2020 16:59,4,829,,,
182801.05,2.46,Fixed,,,7/25/2020 18:05,13,528,,,
247.94,5.93,Float,31,94,7/25/2020 18:05,5,528,,,
2455.52,,,,,7/25/2020 18:05,12,528,,,
"552,797.63",6.24,Float,168,57,7/25/2020 18:05,2,528,,,
12819.13,18.8,Float,,,7/25/2020 18:09,6,263,,,
40384.69,,,,,7/25/2020 19:46,7,594,,,
37364.14,,,,,7/25/2020 20:07,9,192,,,
2158.42,,,,,7/25/2020 20:28,12,352,,,
372105.78,,,,,7/25/2020 20:57,9,934,,,
8627.1,,,,,7/25/2020 21:59,12,244,,,
7729.03,,,,,7/25/2020 23:43,12,214,,,
14675.98,,,,,7/25/2020 23:52,10,250,,,
1169.3,,,,,7/26/2020 0:42,12,503,,,
49703.5,1.8,Float,,,7/26/2020 1:40,13,159,,,
27737.31,,,,,7/26/2020 2:12,11,94,,,
125513.05,,,,,7/26/2020 2:12,7,94,,,
15491.5,3.5,Float,33,9,7/26/2020 2:12,5,94,,,
169234.78,1.69,Fixed,,,7/26/2020 2:12,13,94,,,
70552.61,5.58,Float,93,51,7/26/2020 2:12,4,94,,,
99759.06,5.93,Fixed,141,93,7/26/2020 2:12,4,94,,,
528.98,,,,,7/26/2020 2:12,12,94,,,
106386.4,,,,,7/26/2020 2:22,7,33,,,
10482.51,25.41,Float,,,7/26/2020 2:22,6,33,,,
112057.21,,,,,7/26/2020 2:22,7,33,,,
10647.08,20.56,Float,,,7/26/2020 2:22,6,33,,,
190744.64,0.05,Fixed,,,7/26/2020 2:46,13,187,,,
49712.89,,,,,7/26/2020 5:06,10,223,,,
9473.56,18.17,Fixed,,,7/26/2020 6:52,6,736,,,
"569,190.19",5.34,Fixed,11,74,7/26/2020 10:04,2,834,,,
